511,NaN
512,NaN
513,NaN
514,NaN
515,NaN
516,NaN
517,NaN
518,NaN
519,NaN
520,NaN
521,NaN
522,NaN
523,NaN
524,71.0
525,69.5
526,NaN
527,NaN
528,NaN
529,69.0
530,NaN
531,70.4
532,NaN
533,NaN
534,NaN
535,NaN
536,71.45454545454545
537,70.66666666666667
538,81.0
539,NaN
540,NaN
541,NaN
542,NaN
543,81.0
544,NaN
545,NaN
546,NaN
547,79.5
548,77.0
549,77.0
550,95.83333333333333
551,NaN
552,NaN
553,NaN
554,74.0
555,NaN
556,NaN
557,77.0
558,NaN
559,79.0
560,NaN
561,83.33333333333333
562,NaN
563,NaN
564,NaN
565,NaN
566,111.0
567,NaN
568,NaN
569,NaN
570,NaN
571,106.0
572,NaN
573,NaN
574,NaN
575,NaN
576,NaN
577,NaN
578,NaN
579,NaN
580,NaN
581,96.0
582,NaN
583,100.0
584,NaN
585,NaN
586,NaN
587,NaN
588,NaN
589,NaN
590,NaN
591,NaN
592,NaN
593,NaN
594,75.0
595,74.0
596,NaN
597,73.0
598,72.0
599,71.33333333333333
600,NaN
601,NaN
602,NaN
603,NaN
604,69.0
605,NaN
606,70.33333333333333
607,77.33333333333333
608,77.11111111111111
609,NaN
610,NaN
611,NaN
612,NaN
613,NaN
614,NaN
615,NaN
616,NaN
617,NaN
618,NaN
619,119.0
620,NaN
621,NaN
622,NaN
623,NaN
624,122.33333333333333
625,123.57142857142857
626,150.33333333333334
627,NaN
628,NaN
629,NaN
630,133.0
631,NaN
632,NaN
633,NaN
634,128.5
635,NaN
636,NaN
637,NaN
638,NaN
639,123.0
640,122.0
641,NaN
642,120.0
643,119.0
644,NaN
645,NaN
646,NaN
647,NaN
648,115.0
649,NaN
650,NaN
651,NaN
652,NaN
653,NaN
654,NaN
655,NaN
656,NaN
657,NaN
658,NaN
659,NaN
660,NaN
661,NaN
662,NaN
663,NaN
664,NaN
665,NaN
666,NaN
667,NaN
668,NaN
669,93.8
670,93.0
671,92.0
672,NaN
673,90.0
674,NaN
675,155.0
676,NaN
677,158.4
678,NaN
679,NaN
680,NaN
681,NaN
682,NaN
683,156.0
684,151.0
685,150.0
686,153.0
687,NaN
688,NaN
689,167.0
690,NaN
691,NaN
692,NaN
693,NaN
694,NaN
695,NaN
696,NaN
697,NaN
698,NaN
699,NaN
700,NaN
701,NaN
702,NaN
703,NaN
704,NaN
705,NaN
706,NaN
707,NaN
708,NaN
709,NaN
710,NaN
711,NaN
712,NaN
713,NaN
714,NaN
715,NaN
716,NaN
717,NaN
718,NaN
719,NaN
720,NaN
721,NaN
722,NaN
723,NaN
724,NaN
725,NaN
726,NaN
727,NaN
728,NaN
729,NaN
730,NaN
731,NaN
732,NaN
733,NaN
734,NaN
735,NaN
736,NaN
737,NaN
738,126.0
739,NaN
740,NaN
741,NaN
742,NaN
743,NaN
744,NaN
745,NaN
746,148.5
747,264.0
748,NaN
749,NaN
750,NaN
751,NaN
752,NaN
753,NaN
754,NaN
755,NaN
756,NaN
757,NaN
758,NaN
759,NaN
760,NaN
761,NaN
762,281.38461538461536
763,281.46153846153845
764,NaN
765,NaN
766,NaN
767,NaN
768,NaN
769,NaN
770,NaN
771,NaN
772,NaN
773,NaN
774,NaN
775,NaN
776,NaN
777,NaN
778,NaN
779,NaN
780,NaN
781,NaN
782,NaN
783,NaN
784,NaN
785,NaN
786,NaN
787,NaN
788,NaN
789,NaN
790,NaN
791,NaN
792,NaN
793,NaN
794,NaN
795,NaN
796,NaN
797,NaN
798,NaN
799,NaN
800,NaN
801,NaN
802,NaN
803,NaN
804,NaN
805,NaN
806,NaN
807,NaN
808,NaN
809,NaN
810,NaN
811,NaN
812,NaN
813,NaN
814,NaN
815,NaN
816,NaN
817,NaN
818,NaN
819,NaN
820,NaN
821,NaN
822,NaN
823,NaN
824,NaN
825,NaN
826,NaN
827,NaN
828,NaN
829,NaN
830,204.0
831,NaN
832,NaN
833,NaN
834,NaN
835,225.83333333333334
836,212.0
837,NaN
838,NaN
839,210.0
840,NaN
841,NaN
842,NaN
843,NaN
844,NaN
845,NaN
846,NaN
847,NaN
848,NaN
849,NaN
850,NaN
851,NaN
852,NaN
853,NaN
854,NaN
855,NaN
856,191.0
857,NaN
858,NaN
859,NaN
860,NaN
861,NaN
862,NaN
863,NaN
864,196.91666666666666
865,NaN
866,NaN
867,180.0
868,NaN
869,NaN
870,NaN
871,NaN
872,NaN
873,NaN
874,NaN
875,NaN
876,NaN
877,NaN
878,NaN
879,NaN
880,NaN
881,NaN
882,NaN
883,NaN
884,NaN
885,NaN
886,NaN
887,NaN
888,NaN
889,NaN
890,NaN
891,NaN
892,NaN
893,NaN
894,NaN
895,NaN
896,NaN
897,NaN
898,NaN
899,NaN
900,NaN
901,NaN
902,NaN
903,NaN
904,NaN
905,NaN
906,NaN
907,NaN
908,NaN
909,NaN
910,NaN
911,NaN
912,NaN
913,NaN
914,NaN
915,NaN
916,NaN
917,NaN
918,NaN
919,NaN
920,NaN
921,NaN
922,NaN
923,NaN
924,NaN
925,NaN
926,NaN
927,NaN
928,NaN
929,NaN
930,NaN
931,NaN
932,NaN
933,NaN
934,NaN
935,NaN
936,NaN
937,NaN
938,NaN
939,NaN
940,NaN
941,NaN
942,NaN
943,NaN
944,NaN
945,NaN
946,NaN
947,NaN
948,NaN
949,NaN
950,NaN
951,NaN
952,NaN
953,NaN
954,NaN
955,NaN
956,NaN
957,NaN
958,NaN
959,NaN
960,NaN
961,NaN
962,NaN
963,NaN
964,NaN
965,NaN
966,NaN
967,NaN
968,NaN
969,NaN
970,NaN
971,NaN
972,NaN
973,NaN
974,NaN
975,NaN
976,NaN
977,NaN
978,NaN
979,NaN
980,NaN
981,NaN
982,NaN
983,NaN
984,NaN
985,NaN
986,NaN
987,NaN
988,NaN
989,NaN
990,NaN
991,NaN
992,NaN
993,NaN
994,NaN
995,NaN
996,NaN
997,NaN
998,NaN
999,NaN
1000,NaN
1001,NaN
1002,NaN
1003,NaN
1004,NaN
1005,NaN
1006,NaN
1007,NaN
1008,NaN
1009,NaN
1010,NaN
1011,NaN
1012,NaN
1013,NaN
1014,NaN
1015,NaN
1016,NaN
1017,NaN
1018,NaN
1019,NaN
1020,NaN
1021,NaN
1022,NaN
1023,NaN
1024,NaN
1025,NaN
1026,NaN
1027,NaN
1028,NaN
1029,NaN
1030,NaN
1031,NaN
1032,NaN
1033,74.25
1034,89.25
1035,NaN
1036,NaN
1037,NaN
1038,NaN
1039,NaN
1040,NaN
1041,NaN
1042,NaN
1043,NaN
1044,NaN
1045,NaN
1046,80.83333333333333
1047,79.96
1048,85.4
1049,83.5
1050,78.33333333333333
1051,NaN
1052,NaN
1053,NaN
1054,94.0
1055,NaN
1056,NaN
1057,NaN
1058,NaN
1059,NaN
1060,NaN
1061,NaN
1062,NaN
1063,NaN
1064,NaN
1065,NaN
1066,NaN
1067,NaN
1068,NaN
1069,NaN
1070,NaN
1071,NaN
1072,NaN
1073,NaN
1074,NaN
1075,NaN
1076,NaN
1077,NaN
1078,NaN
1079,NaN
1080,NaN
1081,NaN
1082,NaN
1083,NaN
1084,NaN
1085,NaN
1086,NaN
1087,NaN
1088,NaN
1089,NaN
1090,NaN
1091,NaN
1092,NaN
1093,NaN
1094,NaN
1095,NaN
1096,NaN
1097,NaN
1098,NaN
1099,NaN
1100,NaN
1101,NaN
1102,NaN
1103,NaN
1104,NaN
1105,NaN
1106,68.6
1107,NaN
1108,68.0
1109,NaN
1110,NaN
1111,NaN
1112,NaN
1113,NaN
1114,NaN
1115,NaN
1116,81.0
1117,NaN
1118,NaN
1119,NaN
1120,NaN
1121,NaN
1122,NaN
1123,NaN
1124,78.25
1125,81.2
1126,NaN
1127,NaN
1128,87.07142857142857
1129,89.125
1130,NaN
1131,NaN
1132,NaN
1133,NaN
1134,NaN
1135,NaN
1136,NaN
1137,110.6
1138,NaN
1139,NaN
1140,NaN
1141,NaN
1142,NaN
1143,NaN
1144,NaN
1145,NaN
1146,NaN
1147,NaN
1148,91.0
1149,NaN
1150,NaN
1151,NaN
1152,NaN
1153,NaN
1154,NaN
1155,NaN
1156,NaN
1157,NaN
1158,NaN
1159,NaN
1160,NaN
1161,NaN
1162,NaN
1163,NaN
1164,NaN
1165,NaN
1166,NaN
1167,NaN
1168,NaN
1169,NaN
1170,NaN
1171,NaN
1172,NaN
1173,69.0
1174,70.57142857142857
1175,70.0
1176,70.0
1177,NaN
1178,80.0
1179,NaN
1180,NaN
1181,NaN
1182,NaN
1183,NaN
1184,NaN
1185,NaN
1186,NaN
1187,NaN
1188,NaN
1189,NaN
1190,NaN
1191,NaN
1192,NaN
1193,NaN
1194,NaN
1195,NaN
1196,NaN
1197,99.0
1198,NaN
1199,NaN
1200,110.25
1201,NaN
1202,NaN
1203,108.0
1204,NaN
1205,NaN
1206,107.44444444444444
1207,120.33333333333333
1208,NaN
1209,NaN
1210,NaN
1211,NaN
1212,NaN
1213,NaN
1214,NaN
1215,NaN
1216,NaN
1217,125.83333333333333
1218,118.0909090909091
1219,NaN
1220,NaN
1221,NaN
1222,NaN
1223,NaN
1224,NaN
1225,NaN
1226,NaN
1227,NaN
1228,NaN
1229,NaN
1230,NaN
1231,85.0
1232,NaN
1233,NaN
1234,NaN
1235,NaN
1236,NaN
1237,NaN
1238,121.25
1239,94.0
1240,NaN
1241,NaN
1242,77.0
1243,NaN
1244,NaN
1245,84.5
1246,83.0
1247,NaN
1248,NaN
1249,NaN
1250,NaN
1251,NaN
1252,NaN
1253,NaN
1254,NaN
1255,NaN
1256,NaN
1257,NaN
1258,75.0
1259,NaN
1260,NaN
1261,NaN
1262,NaN
1263,NaN
1264,NaN
1265,NaN
1266,NaN
1267,NaN
1268,NaN
1269,NaN
1270,NaN
1271,NaN
1272,NaN
1273,NaN
1274,NaN
1275,NaN
1276,NaN
1277,NaN
1278,NaN
1279,NaN
1280,NaN
1281,NaN
1282,NaN
1283,NaN
1284,NaN
1285,NaN
1286,NaN
1287,NaN
1288,NaN
1289,NaN
1290,NaN
1291,NaN
1292,NaN
1293,NaN
1294,NaN
1295,NaN
1296,88.0
1297,NaN
1298,NaN
1299,NaN
1300,NaN
1301,NaN
1302,NaN
1303,NaN
1304,NaN
1305,NaN
1306,NaN
1307,NaN
1308,NaN
1309,NaN
1310,76.25
1311,84.5
1312,NaN
1313,NaN
1314,79.0
1315,81.6923076923077
1316,83.16666666666667
1317,NaN
1318,NaN
1319,79.55555555555556
1320,NaN
1321,NaN
1322,NaN
1323,NaN
1324,NaN
1325,NaN
1326,NaN
1327,NaN
1328,NaN
1329,74.0
1330,NaN
1331,NaN
1332,NaN
1333,102.22222222222223
1334,NaN
1335,NaN
1336,NaN
1337,NaN
1338,NaN
1339,NaN
1340,NaN
1341,NaN
1342,NaN
1343,NaN
1344,NaN
1345,NaN
1346,NaN
1347,NaN
1348,NaN
1349,NaN
1350,NaN
1351,NaN
1352,NaN
1353,NaN
1354,NaN
1355,NaN
1356,NaN
1357,NaN
1358,NaN
1359,NaN
1360,NaN
1361,NaN
1362,NaN
1363,NaN
1364,NaN
1365,NaN
1366,NaN
1367,NaN
1368,NaN
1369,NaN
1370,NaN
1371,NaN
1372,NaN
1373,NaN
1374,NaN
1375,NaN
1376,NaN
1377,NaN
1378,NaN
1379,NaN
1380,NaN
1381,NaN
1382,NaN
1383,NaN
1384,73.0
1385,72.0
1386,NaN
1387,70.5
1388,NaN
1389,NaN
1390,NaN
1391,NaN
1392,NaN
1393,77.13333333333334
1394,NaN
1395,NaN
1396,NaN
1397,NaN
1398,74.33333333333333
1399,76.0
1400,NaN
1401,NaN
1402,NaN
1403,74.85714285714286
1404,NaN
1405,NaN
1406,NaN
1407,NaN
1408,79.0
1409,NaN
1410,NaN
1411,NaN
1412,NaN
1413,83.0
1414,85.0
1415,NaN
1416,NaN
1417,NaN
1418,NaN
1419,NaN
1420,NaN
1421,NaN
1422,NaN
1423,NaN
1424,NaN
1425,NaN
1426,NaN
1427,NaN
1428,92.0
1429,NaN
1430,NaN
1431,NaN
1432,NaN
1433,NaN
1434,NaN
1435,NaN
1436,NaN
1437,NaN
1438,NaN
1439,NaN
1440,NaN
1441,NaN
1442,NaN
1443,NaN
1444,NaN
1445,NaN
1446,NaN
1447,NaN
1448,NaN
1449,NaN
1450,NaN
1451,NaN
1452,NaN
1453,70.0
1454,NaN
1455,72.0
1456,NaN
1457,70.0
1458,NaN
1459,69.0
1460,NaN
1461,NaN
1462,NaN
1463,82.0
1464,NaN
1465,80.41666666666667
1466,80.0
1467,NaN
1468,78.0
1469,NaN
1470,NaN
1471,92.8
1472,NaN
1473,NaN
1474,NaN
1475,73.52941176470588
1476,NaN
1477,72.0
1478,NaN
1479,NaN
1480,NaN
1481,NaN
1482,NaN
1483,NaN
1484,NaN
1485,NaN
1486,NaN
1487,81.0
1488,NaN
1489,NaN
1490,NaN
1491,85.0
1492,NaN
1493,NaN
1494,NaN
1495,NaN
1496,83.25
1497,NaN
1498,NaN
1499,NaN
1500,NaN
1501,NaN
1502,NaN
1503,NaN
1504,NaN
1505,NaN
1506,NaN
1507,NaN
1508,81.0
1509,NaN
1510,NaN
1511,NaN
1512,NaN
1513,NaN
1514,NaN
1515,NaN
1516,NaN
1517,NaN
1518,NaN
1519,NaN
1520,84.0
1521,72.0
1522,NaN
1523,NaN
1524,NaN
1525,71.0
1526,NaN
1527,70.625
1528,80.0
1529,NaN
1530,NaN
1531,NaN
1532,NaN
1533,NaN
1534,NaN
1535,NaN
1536,NaN
1537,NaN
1538,81.0
1539,NaN
1540,NaN
1541,NaN
1542,NaN
1543,NaN
1544,NaN
1545,78.625
1546,79.16666666666667
1547,79.0
1548,81.0
1549,80.13333333333334
1550,NaN
1551,NaN
1552,NaN
1553,NaN
1554,NaN
1555,NaN
1556,NaN
1557,NaN
1558,NaN
1559,NaN
1560,NaN
1561,NaN
1562,NaN
1563,NaN
1564,NaN
1565,NaN
1566,NaN
1567,NaN
1568,80.0
1569,NaN
1570,NaN
1571,NaN
1572,NaN
1573,NaN
1574,NaN
1575,NaN
1576,80.0
1577,80.66666666666667
1578,NaN
1579,NaN
1580,NaN
1581,NaN
1582,NaN
1583,NaN
1584,NaN
1585,NaN
1586,81.0
1587,NaN
1588,NaN
1589,80.0
1590,NaN
1591,NaN
1592,NaN
1593,70.0
1594,NaN
1595,NaN
1596,68.0
1597,69.57142857142857
1598,NaN
1599,NaN
1600,NaN
1601,NaN
1602,72.0
1603,NaN
1604,85.0
1605,NaN
1606,NaN
1607,NaN
1608,75.0
1609,NaN
1610,NaN
1611,NaN
1612,NaN
1613,NaN
1614,NaN
1615,NaN
1616,NaN
1617,NaN
1618,NaN
1619,70.0
1620,NaN
1621,NaN
1622,NaN
1623,75.14285714285714
1624,74.42857142857143
1625,73.66666666666667
1626,NaN
1627,73.2
1628,NaN
1629,85.2
1630,NaN
1631,78.0
1632,NaN
1633,NaN
1634,NaN
1635,NaN
1636,NaN
1637,NaN
1638,NaN
1639,NaN
1640,90.0
1641,NaN
1642,NaN
1643,NaN
1644,NaN
1645,NaN
1646,NaN
1647,NaN
1648,77.0
1649,NaN
1650,NaN
1651,NaN
1652,NaN
1653,NaN
1654,NaN
1655,NaN
1656,83.33333333333333
1657,NaN
1658,NaN
1659,NaN
1660,NaN
1661,84.0
1662,NaN
1663,69.0
1664,71.0
1665,73.0
1666,NaN
1667,73.2
1668,70.0
1669,85.0
1670,NaN
1671,NaN
1672,NaN
1673,NaN
1674,75.0
1675,NaN
1676,NaN
1677,NaN
1678,NaN
1679,NaN
1680,NaN
1681,NaN
1682,NaN
1683,72.0
1684,NaN
1685,NaN
1686,NaN
1687,NaN
1688,NaN
1689,76.0
1690,NaN
1691,NaN
1692,NaN
1693,NaN
1694,NaN
1695,NaN
1696,NaN
1697,NaN
1698,83.6923076923077
1699,99.0
1700,75.16666666666667
1701,75.0
1702,NaN
1703,NaN
1704,NaN
1705,74.27272727272727
1706,NaN
1707,NaN
1708,72.0
1709,71.0
1710,NaN
1711,NaN
1712,NaN
1713,NaN
1714,NaN
1715,NaN
1716,NaN
1717,NaN
1718,NaN
1719,NaN
1720,NaN
1721,NaN
1722,NaN
1723,NaN
1724,NaN
1725,73.0
1726,NaN
1727,NaN
1728,NaN
1729,NaN
1730,88.0
1731,NaN
1732,77.0
1733,NaN
1734,NaN
1735,87.0
1736,NaN
1737,NaN
1738,88.44444444444444
1739,NaN
1740,NaN
1741,NaN
1742,93.0
1743,NaN
1744,NaN
1745,90.0
1746,NaN
1747,NaN
1748,NaN
1749,85.5
1750,NaN
1751,NaN
1752,NaN
1753,NaN
1754,102.0
1755,71.0
1756,NaN
1757,NaN
1758,NaN
1759,75.0
1760,NaN
1761,NaN
1762,NaN
1763,NaN
1764,NaN
1765,NaN
1766,NaN
1767,NaN
1768,NaN
1769,NaN
1770,NaN
1771,101.0
1772,NaN
1773,113.25
1774,95.41666666666667
1775,102.66666666666667
1776,94.0
1777,NaN
1778,NaN
1779,91.66666666666667
1780,91.0
1781,NaN
1782,NaN
1783,NaN
1784,NaN
1785,NaN
1786,NaN
1787,NaN
1788,NaN
1789,NaN
1790,NaN
1791,NaN
1792,NaN
1793,NaN
1794,NaN
1795,NaN
1796,NaN
1797,NaN
1798,77.0
1799,NaN
1800,NaN
1801,NaN
1802,NaN
1803,NaN
1804,NaN
1805,NaN
1806,NaN
1807,NaN
1808,NaN
1809,70.0
1810,NaN
1811,NaN
1812,NaN
1813,NaN
1814,NaN
1815,NaN
1816,NaN
1817,NaN
1818,92.0
1819,NaN
1820,NaN
1821,NaN
1822,69.0
1823,NaN
1824,71.0
1825,72.0
1826,69.0
1827,NaN
1828,NaN
1829,NaN
1830,NaN
1831,NaN
1832,NaN
1833,NaN
1834,90.0
1835,89.0
1836,NaN
1837,NaN
1838,NaN
1839,NaN
1840,NaN
1841,NaN
1842,NaN
1843,NaN
1844,84.0
1845,NaN
1846,NaN
1847,NaN
1848,NaN
1849,NaN
1850,NaN
1851,NaN
1852,NaN
1853,NaN
1854,NaN
1855,NaN
1856,98.0
1857,NaN
1858,NaN
1859,NaN
1860,NaN
1861,NaN
1862,NaN
1863,NaN
1864,NaN
1865,NaN
1866,NaN
1867,NaN
1868,NaN
1869,77.44444444444444
1870,78.95
1871,90.27272727272727
1872,82.0
1873,NaN
1874,NaN
1875,79.0
1876,NaN
1877,NaN
1878,87.0
1879,75.0
1880,NaN
1881,NaN
1882,NaN
1883,NaN
1884,NaN
1885,NaN
1886,NaN
1887,NaN
1888,NaN
1889,NaN
1890,NaN
1891,73.0
1892,NaN
1893,NaN
1894,NaN
1895,69.125
1896,NaN
1897,71.0
1898,NaN
1899,NaN
1900,NaN
1901,NaN
1902,NaN
1903,NaN
1904,NaN
1905,NaN
1906,NaN
1907,NaN
1908,NaN
1909,NaN
1910,81.0
1911,NaN
1912,NaN
1913,NaN
1914,NaN
1915,NaN
1916,NaN
1917,NaN
1918,NaN
1919,NaN
1920,NaN
1921,NaN
1922,NaN
1923,NaN
1924,80.8
1925,NaN
1926,NaN
1927,NaN
1928,85.0
1929,NaN
1930,NaN
1931,NaN
1932,NaN
1933,NaN
1934,NaN
1935,NaN
1936,NaN
1937,68.0
1938,NaN
1939,84.0
1940,NaN
1941,NaN
1942,NaN
1943,NaN
1944,NaN
1945,NaN
1946,80.66666666666667
1947,85.6923076923077
1948,NaN
1949,NaN
1950,NaN
1951,87.17647058823529
1952,NaN
1953,NaN
1954,95.0
1955,NaN
1956,NaN
1957,NaN
1958,NaN
1959,NaN
1960,90.0
1961,NaN
1962,NaN
1963,NaN
1964,73.625
1965,79.0
1966,NaN
1967,NaN
1968,73.0
1969,NaN
1970,NaN
1971,NaN
1972,NaN
1973,NaN
1974,NaN
1975,NaN
1976,NaN
1977,NaN
1978,NaN
1979,NaN
1980,NaN
1981,NaN
1982,NaN
1983,NaN
1984,NaN
1985,NaN
1986,NaN
1987,NaN
1988,NaN
1989,NaN
1990,NaN
1991,NaN
1992,80.0
1993,NaN
1994,NaN
1995,NaN
1996,NaN
1997,NaN
1998,NaN
1999,NaN
2000,NaN
2001,NaN
2002,NaN
2003,NaN
2004,82.0
2005,85.5
2006,NaN
2007,87.0
2008,NaN
2009,NaN
2010,NaN
2011,NaN
2012,NaN
2013,86.0
2014,NaN
2015,NaN
2016,NaN
2017,NaN
2018,NaN
2019,NaN
2020,NaN
2021,NaN
2022,NaN
2023,71.0
2024,NaN
2025,NaN
2026,77.57142857142857
2027,76.7
2028,77.0
2029,76.42857142857143
2030,NaN
2031,NaN
2032,NaN
2033,NaN
2034,NaN
2035,NaN
2036,NaN
2037,77.5
2038,76.16666666666667
2039,NaN
2040,NaN
2041,87.0
2042,NaN
2043,NaN
2044,NaN
2045,NaN
2046,NaN
2047,NaN
2048,NaN
2049,81.0
2050,84.5
2051,NaN
2052,NaN
2053,NaN
2054,NaN
2055,NaN
2056,NaN
2057,NaN
2058,NaN
2059,NaN
2060,NaN
2061,NaN
2062,NaN
2063,NaN
2064,NaN
2065,NaN
2066,NaN
2067,NaN
2068,NaN
2069,NaN
2070,NaN
2071,NaN
2072,85.5
2073,NaN
2074,NaN
2075,NaN
2076,NaN
2077,NaN
2078,NaN
2079,NaN
2080,NaN
2081,NaN
2082,NaN
2083,NaN
2084,NaN
2085,NaN
2086,NaN
2087,73.0
2088,NaN
2089,NaN
2090,NaN
2091,NaN
2092,NaN
2093,80.0
2094,78.0
2095,NaN
2096,NaN
2097,NaN
2098,NaN
2099,82.0
2100,NaN
2101,NaN
2102,NaN
2103,75.0
2104,82.0
